dttl;sload;dload;sloss;dloss;sinpkt;dinpkt;sjit;djit;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
0;437388794;0;11;0;823066375;0;1273996375;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;448232208;0;11;0;803155062;0;12237005;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;437388794;0;11;0;823066375;0;1273996375;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;481036896;0;11;0;748383375;0;1073022;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;41717157;0;11;0;86295425;0;137774275;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;481036896;0;11;0;748383375;0;1073022;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;41717157;0;11;0;86295425;0;137774275;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
252;3376510986;2176129639;2;1;126522667;138379141;7527464104;177597625;255;516089707;2848975953;255;272878;170975;101903;53;44;0;0;5;1;2;2;1;3;0;0;0;2;3;0;Normal;0
0;406816711;0;11;0;884919437;0;143830125;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;448232208;0;11;0;803155062;0;12237005;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;2;2;18;0;0;0;11;17;0;Normal;0
0;59999996;0;1;0;6;0;0;0;255;0;0;0;0;0;0;45;0;0;0;18;6;11;1;1;18;0;0;0;11;17;0;Normal;0
0;231721649;0;9;0;1553588125;0;30232175;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;157778885;0;9;0;228167375;0;5055469;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;178880096;0;9;0;2012521375;0;43013875;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
252;36204375;3580477051;2;1;55454778;87089602;2698828515;125331422;255;2593748055;4108003839;255;109026;65034;43992;252;45;0;0;27;1;1;1;1;1;0;0;0;22;1;0;Normal;0
0;211367157;0;9;0;17031975;0;34445785;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;216602844;0;9;0;1662028;0;332515875;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;248205078;0;9;0;14504135;0;27469375;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
252;5820516602;7382640137;2;2;101878273;114842109;6268573175;186929859;255;3214576969;978178361;255;155339;8797;67369;74;115;1;130;2;1;1;1;1;2;0;0;1;1;2;0;Normal;0
0;216602844;0;9;0;1662028;0;332515875;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;169571396;0;9;0;21229995;0;46111625;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;130878326;0;9;0;275064575;0;6359573;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;1;1;25;0;0;0;22;25;0;Normal;0
0;139320969;0;9;0;258396125;0;5897124;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;2;2;18;0;0;0;6;17;0;Normal;0
0;14234874;0;9;0;2529;0;5749481;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;2;2;18;0;0;0;6;17;0;Normal;0
0;139320969;0;9;0;258396125;0;5897124;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;2;2;18;0;0;0;6;17;0;Normal;0
0;14234874;0;9;0;2529;0;5749481;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;2;2;18;0;0;0;6;17;0;Normal;0
0;175648315;0;9;0;204954975;0;44021095;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;1;1;18;0;0;0;6;17;0;Normal;0
0;130878326;0;9;0;275064575;0;6359573;0;255;0;0;0;0;0;0;45;0;0;0;18;6;6;1;1;18;0;0;0;6;17;0;Normal;0
0;211367157;0;9;0;17031975;0;34445785;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;248205078;0;9;0;14504135;0;27469375;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;157778885;0;9;0;228167375;0;5055469;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;154096481;0;9;0;233619825;0;5212482;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;147356079;0;9;0;244306175;0;5508143;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;178880096;0;9;0;2012521375;0;43013875;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;175648315;0;9;0;204954975;0;44021095;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;1;1;25;0;0;0;22;25;0;Normal;0
0;147356079;0;9;0;244306175;0;5508143;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;154096481;0;9;0;233619825;0;5212482;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;169571396;0;9;0;21229995;0;46111625;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;231721649;0;9;0;1553588125;0;30232175;0;255;0;0;0;0;0;0;45;0;0;0;27;6;20;2;2;25;0;0;0;22;25;0;Normal;0
0;108001488;0;7;0;333328675;0;712369;0;255;0;0;0;0;0;0;45;0;0;0;27;6;2;2;2;25;0;0;0;2;25;0;Normal;0
0;108001488;0;7;0;333328675;0;712369;0;255;0;0;0;0;0;0;45;0;0;0;27;6;2;2;2;25;0;0;0;2;25;0;Normal;0
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Normal;0
0;97667282;0;7;0;36859835;0;79087935;0;255;0;0;0;0;0;0;45;0;0;0;27;6;3;2;2;25;0;0;0;3;25;0;Normal;0
0;107750275;0;7;0;334105825;0;71358145;0;255;0;0;0;0;0;0;45;0;0;0;27;6;3;1;1;25;0;0;0;3;25;0;Normal;0
0;106505714;0;7;0;33801;0;7207256;0;255;0;0;0;0;0;0;45;0;0;0;11;6;5;2;2;10;0;0;0;5;10;0;Normal;0
0;97830841;0;7;0;367982075;0;79083105;0;255;0;0;0;0;0;0;45;0;0;0;11;6;5;2;2;10;0;0;0;5;10;0;Normal;0
0;106505714;0;7;0;33801;0;7207256;0;255;0;0;0;0;0;0;45;0;0;0;11;6;5;2;2;10;0;0;0;5;10;0;Normal;0
0;97830841;0;7;0;367982075;0;79083105;0;255;0;0;0;0;0;0;45;0;0;0;11;6;5;2;2;10;0;0;0;5;10;0;Normal;0
0;107750275;0;7;0;334105825;0;71358145;0;255;0;0;0;0;0;0;45;0;0;0;11;6;5;1;1;10;0;0;0;5;10;0;Normal;0
0;416000000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;52;0;0;0;4;2;2;1;1;2;0;0;0;2;2;0;Normal;0
252;3484720459;5377654785;2;2;185817333;172823781;1188084357;26453125;255;1522106436;1808274607;255;272405;118175;15423;81;125;1;179;2;1;1;1;1;2;0;0;1;1;2;0;Normal;0
252;5033315918;2343997314;2;1;81707222;126416602;4438601969;203207203;255;2658339474;3311865946;255;197293;132422;64871;53;45;0;0;2;1;1;1;1;1;0;0;0;1;2;0;Normal;0
0;97667282;0;7;0;36859835;0;79087935;0;255;0;0;0;0;0;0;45;0;0;0;27;6;3;2;2;25;0;0;0;3;25;0;Normal;0
252;8289625;1134562378;2;1;235241222;298511844;1407774139;448213062;255;474828067;1496932436;255;223554;96279;127275;252;44;0;0;11;1;1;1;1;1;0;0;0;6;1;0;Normal;0
0;90000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;45;0;0;0;4;2;4;4;4;4;0;0;0;4;4;0;Normal;0
0;72926743;0;5;0;4936461;0;9053515;0;255;0;0;0;0;0;0;45;0;0;0;11;6;4;2;2;10;0;0;0;6;10;0;Normal;0
0;69714935;0;5;0;51638865;0;950171;0;255;0;0;0;0;0;0;45;0;0;0;11;6;4;2;2;10;0;0;0;6;10;0;Normal;0
0;2826666496;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1060;0;0;0;4;2;4;4;4;4;0;0;0;4;4;0;Normal;0
0;90000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;45;0;0;0;4;2;4;4;4;4;0;0;0;4;4;0;Normal;0
0;69714935;0;5;0;51638865;0;950171;0;255;0;0;0;0;0;0;45;0;0;0;11;6;4;2;2;10;0;0;0;6;10;0;Normal;0
0;2826666496;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1060;0;0;0;4;2;4;4;4;4;0;0;0;4;4;0;Normal;0
0;72926743;0;5;0;4936461;0;9053515;0;255;0;0;0;0;0;0;45;0;0;0;11;6;4;2;2;10;0;0;0;6;10;0;Normal;0
252;2690986084;1253182739;2;1;154764778;260458203;9820865541;4612485;255;719690824;970205825;255;268815;127659;141156;53;45;0;0;4;1;1;1;1;2;0;0;0;1;2;0;Normal;0
0;34239452;0;3;0;10514187;0;14869294;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
0;36991985;0;3;0;9731837;0;13762884;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
0;35073158;0;3;0;10264259;0;14515846;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
0;35073158;0;3;0;10264259;0;14515846;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
0;39396027;0;3;0;9137977;0;12923047;0;255;0;0;0;0;0;0;45;0;0;0;11;6;1;1;1;10;0;0;0;1;10;0;Normal;0
0;34239452;0;3;0;10514187;0;14869294;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
252;7330068359;3413586914;2;1;58226333;79221797;2984401603;121234352;255;2574656218;3450825200;255;197129;128843;68286;53;45;0;0;4;1;1;1;1;2;0;0;0;1;2;0;Normal;0
0;138666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;52;0;0;0;4;2;1;1;1;2;0;0;0;3;2;0;Normal;0
0;36991985;0;3;0;9731837;0;13762884;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;2;2;7;0;0;0;7;7;0;Normal;0
0;39396027;0;3;0;9137977;0;12923047;0;255;0;0;0;0;0;0;45;0;0;0;8;6;7;1;1;7;0;0;0;7;7;0;Normal;0
0;72000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;45;0;0;0;2;2;2;2;2;2;0;0;0;3;2;0;Normal;0
0;72000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;45;0;0;0;2;2;2;2;2;2;0;0;0;3;2;0;Normal;0
252;3405478516;2194799072;2;1;122617;150692859;6633795682;259958828;255;1369330500;1187426251;255;248763;75085;173678;53;44;0;0;4;1;1;1;1;2;0;0;0;1;2;0;Normal;0
252;9223411133;1262365356;2;1;218174222;270640719;1312509697;469482;255;1591881928;2482385855;255;159326;7008;89246;252;44;0;0;8;1;1;1;1;1;0;0;0;1;1;0;Normal;0
252;2771319824;4197834473;2;2;213616639;241403;12385515;352723313;255;1786836554;2627151766;255;335828;176119;159709;74;137;1;239;2;1;1;1;1;1;0;0;1;1;1;0;Normal;0
0;59428572;0;0;0;7;0;0;0;0;0;0;0;0;0;0;52;0;0;0;4;2;1;1;1;2;0;0;0;1;2;0;Normal;0
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Reconnaissance;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Reconnaissance;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Backdoor;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;DoS;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Exploits;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Analysis;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
0;49000000;0;0;0;16;0;0;0;0;0;0;0;0;0;0;98;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2661630664;2992998438;2;2;24947111;30407428;1344946273;54342605;255;3306255269;327760033;255;55643;698;48663;83;120;1;66;3;1;2;2;1;2;0;0;1;2;3;0;Exploits;1
252;1497381543;2282189063;2;2;45531333;46374145;2261112342;78615164;255;110924759;1029042703;255;123943;56063;6788;85;167;1;235;2;1;2;2;1;3;0;0;1;2;2;0;Exploits;1
252;2964624805;6931899414;2;1;28723889;43326602;1393321027;76355812;255;1105088469;46488383;255;5861;11825;46785;106;45;1;0;3;1;1;1;1;1;0;0;1;1;2;0;Exploits;1
252;6023730469;3675898438;2;1;74962778;90628141;5394126729;130206961;255;2485378508;4071225561;255;7321;39567;33643;56;44;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;1161347534;6856664062;2;3;509126466;505874182;3889367089;3616942875;255;3330056193;2684670015;255;60118;10067;50051;74;436;1;2133;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;3012713867;2428073828;2;2;31776444;3735;1638963244;58916566;255;3629628996;1493336307;255;69484;12339;57145;120;124;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;224000000;0;0;0;3;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;612192041;3735817627;2;1;73760444;8752443;5551275568;137155687;255;702207080;139785921;255;104112;38465;65647;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;3806508594;8246208008;2;1;24145778;41354801;1254080455;61817492;255;1345084615;3176772983;255;24186;9806;1438;115;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
252;9476987305;183056225;2;645;37957358;5882331;1929952965;745606365;255;946376470;4123805385;255;52951;28738;24213;45;1350;1;847364;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;1345562891;4936384277;2;1;53853;62081;3382950901;125017484;255;212558147;1344236237;255;10843;67821;40609;94;44;1;0;1;1;1;1;1;1;0;0;1;2;1;0;Exploits;1
252;144818877;298747625;2;7;4183282;21012526;301490589;2285089136;255;24379987;3237873338;255;96038;48439;47599;76;904;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;1874936719;0;0;0;46081555;0;57727293;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
0;1874936719;0;0;0;46081555;0;57727293;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;1874936719;0;0;0;46081555;0;57727293;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;1874936719;0;0;0;46081555;0;57727293;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;1874936719;0;0;0;46081555;0;57727293;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2822371484;2598461523;2;2;32155778;37544145;1739388491;71479023;255;3606458423;514971185;255;76918;25907;51011;113;134;1;98;2;1;1;1;1;2;0;0;1;1;2;0;Exploits;1
252;608959375;371609082;2;1;74152;93739141;5450195183;136591312;255;2781332383;4013544591;255;16439;10495;5944;56;44;0;0;1;1;1;1;1;1;0;0;0;3;1;0;Reconnaissance;1
252;1751995117;8568709961;2;1;21766333;32622801;1139187144;51108875;255;3869127034;1987960674;255;66589;46011;20578;51;45;1;0;12;1;2;2;1;12;0;0;1;2;12;0;Fuzzers;1
252;2765854102;9071029297;2;1;20485667;33139398;1041396323;50775418;255;948977096;112926856;255;60979;31846;29133;76;45;1;0;12;1;4;4;1;12;0;0;1;5;12;0;Fuzzers;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;4;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;8447134766;5134533203;2;1;53667111;58820855;3414740225;110386664;255;2964286253;3984427726;255;117386;57477;59909;57;44;1;0;10;1;3;2;1;10;0;0;1;3;9;0;Fuzzers;1
252;927344043;342215918;2;1;56548667;91055602;3256640996;156682875;255;2589843549;889491255;255;87022;6836;18662;67;45;0;0;7;1;1;1;1;7;0;0;0;1;7;0;Fuzzers;1
252;4458729492;6021056152;7;9;96803144;94474999;4838362529;5599901392;255;3182323027;3647175709;255;87444;47985;39459;54;73;0;0;1;1;3;1;1;2;1;1;0;2;1;0;Exploits;1
252;3507773438;1566952148;1;2;103784429;94951859;6926842878;177307719;255;1613063914;4226155936;255;106917;62859;44058;46;204;0;0;1;1;3;1;1;2;0;0;0;2;1;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;5;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;1924469531;3637051514;7;1;33942421;8876143;2745442647;108610156;255;894453596;631719121;255;179623;60533;11909;863;44;0;0;7;1;2;2;1;6;0;0;0;2;6;0;Fuzzers;1
252;6223012207;316089502;2;1;61171222;91168203;3197205408;141913062;255;2164953844;3754353766;255;187663;111084;76579;49;45;0;0;7;1;1;1;1;6;0;0;0;1;6;0;Fuzzers;1
252;6380013672;2974141602;2;1;88893111;107523;4899931215;219430766;255;2847876758;3176499143;255;201948;81185;120763;74;44;0;0;3;1;2;2;1;3;0;0;0;2;3;0;Fuzzers;1
252;1415646484;2338531006;2;1;77807333;141455203;4551385383;223827219;255;21155452;2121765072;255;97646;59008;38638;151;45;0;0;3;1;1;1;1;3;0;0;0;2;3;0;Fuzzers;1
252;1356011231;3071248779;2;1;60923778;101297398;3075446986;138131156;255;422840241;2269944729;255;11848;76982;41498;110;45;0;0;1;1;2;1;1;1;0;0;0;2;4;0;Exploits;1
252;4668054688;2863209717;3;1;5198709;112379;0;174931125;255;887016526;3679540910;255;17778;63971;113809;332;45;0;0;4;1;1;1;1;1;0;0;0;2;1;0;Exploits;1
252;132962627;1091657324;5;4;7821747;10093018;3940719692;122909242;255;2090124388;4091386222;255;176776;6238;114396;130;146;0;0;1;1;1;1;1;1;0;0;0;1;1;0;DoS;1
252;7819634277;3971877686;2;1;50120556;72898602;2478602593;111996453;255;1226743990;1458274772;255;141762;86672;5509;49;45;0;0;3;1;2;2;1;3;0;0;0;2;3;0;Fuzzers;1
252;463299707;2827222412;2;1;92579444;11624357;6044314746;161644531;255;4075039038;2745617955;255;112582;63473;49109;56;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;5664059082;3568817627;2;1;74593667;91030711;5456467953;129041281;255;149432727;1119728438;255;109665;57685;5198;55;44;0;0;9;1;1;1;1;6;0;0;0;2;6;0;Fuzzers;1
252;7364208496;4640049805;2;1;57001667;69694859;3730599306;113067641;255;2006752785;3408677428;255;106518;46605;59913;55;44;0;0;7;1;1;1;1;7;0;0;0;1;7;0;Fuzzers;1
252;1221233789;5560088867;2;1;32686444;56491199;1747044154;85463906;255;949471373;3519959151;255;90418;39832;50586;55;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;Fuzzers;1
252;9498540039;2090143359;2;2;76549778;69235109;507032997;11285018;255;3020503365;2118146627;255;129972;47353;82619;91;200;1;476;1;1;1;1;1;1;0;0;1;3;1;0;Exploits;1
252;6485055664;4610934082;2;1;58292333;67185289;3929782635;107443609;255;3586533202;861927512;255;121835;67548;54287;48;44;0;0;5;1;2;2;1;5;0;0;0;2;4;0;Fuzzers;1
252;7541911621;1155114258;2;2;85802;77458664;6125042357;162067969;255;2063912232;2334441775;255;107828;51706;56122;81;124;1;160;2;1;1;1;1;2;0;0;1;1;3;0;Exploits;1
252;1612511719;5732553223;2;1;45916333;54563145;3158114218;106542766;255;1551550120;779429310;255;10114;50666;50474;97;44;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;2452510742;2770309961;2;2;27690444;32990285;1463810856;57058832;255;2108875204;4167817686;255;61495;9477;52018;85;123;1;73;2;1;2;2;1;2;0;0;1;2;2;0;Exploits;1
252;6278881836;3831601318;2;1;70543222;91185859;5494051724;139402437;255;894345948;3828643797;255;57112;8939;48173;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;3414939453;9420522461;2;1;19493111;36374199;1035969762;61652242;255;1216905574;2430237932;255;542;8343;45857;90;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
252;2699770117;1515268262;7;8;47099528;46271;2223784116;51086562;255;2200114777;3402592518;255;62427;1498;47447;159;89;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;7216205078;7577415625;7;10;52571738;4146165;2778532203;2506784107;255;43493637;2610778474;255;115983;44489;71494;47;411;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2150522461;2710790234;2;2;31413556;36054;1568944812;59033086;255;2348252448;2152782635;255;52429;7554;44875;84;137;1;127;2;1;2;2;1;2;0;0;1;2;2;0;Exploits;1
252;8531416016;1650178625;7;775;4064306;6410746;2217616259;868071675;255;2055688489;4288220471;255;59617;13861;45756;43;1323;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;5862437012;1397766016;7;8;64855367;61430262;3167501337;71707625;255;1661865435;99458549;255;104512;41314;63198;48;113;0;0;2;1;1;2;1;1;0;0;0;2;1;0;Exploits;1
252;3724653125;5859004883;2;1;29005111;51277;1425977439;66626336;255;1343525938;3038257943;255;72706;49463;23243;158;45;1;0;1;1;1;1;1;2;0;0;1;1;1;0;Exploits;1
252;8591222656;336873584;5;2;56361397;11316643;4507121099;178680672;255;2517203169;2462565848;255;100456;36372;64084;605;51;0;0;1;1;1;1;1;2;0;0;0;1;1;0;Exploits;1
252;2454000586;4718421875;2;1;40469444;65511801;2035385625;95774516;255;446281895;1861106145;255;100401;52219;48182;129;45;0;0;5;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
252;2521126758;3042739258;2;1;61491;101815;3474005637;157922266;255;972193884;4248364235;255;170423;79865;90558;206;45;0;0;5;1;2;2;1;5;0;0;0;2;5;0;Fuzzers;1
252;4521001172;3003274658;3;1;51066272;94171398;2996441585;146834391;255;1230144701;2135677117;255;233481;125815;107666;307;45;0;0;5;1;2;2;1;5;0;0;0;2;5;0;Fuzzers;1
252;5460396973;3419642578;2;1;76432111;92596;4164024141;171151797;255;756458129;1149536180;255;181819;77047;104772;55;44;0;0;3;1;1;1;1;3;0;0;0;2;3;0;Fuzzers;1
0;67200000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;0;0;5;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;7532529297;242078418;2;1;82119889;131486797;4343607744;203247094;255;1847217899;1343658594;255;154707;82811;71896;77;45;1;0;1;1;1;1;1;1;0;0;1;2;1;0;Reconnaissance;1
252;4349912598;2084193115;2;1;124082889;156742578;7045530993;252233594;255;1875092270;2979850829;255;194236;92702;101534;72;44;0;0;3;1;1;1;1;3;0;0;0;1;5;0;Fuzzers;1
252;1525824219;306152417;2;1;87289222;98376141;5420143092;150344531;255;3031716204;2219296948;255;235306;121418;113888;172;44;0;0;6;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
252;3134874219;208247876;3;1;76312729;151394797;4647415399;246086297;255;3552807124;195896751;255;161295;103532;57763;307;45;0;0;4;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
252;8175476562;1993444727;3;3;108172726;123631664;5431634445;188441078;255;2360436159;2374207485;255;176547;76228;100319;111;329;1;784;2;1;2;1;1;4;0;0;1;2;2;0;Exploits;1
252;2480836914;2485274902;2;1;80116333;93374398;387650671;149212516;255;3941728817;809922470;255;242878;181181;61697;248;45;0;0;6;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
252;6327821094;3092581787;4;1;61686078;96998;3905252043;199857828;255;36109589;1085354634;255;205898;122277;83621;488;44;0;0;4;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
252;1378240625;4397805176;2;1;45184444;71706602;228419162;108168641;255;2232729964;2184754395;255;11405;48911;65139;78;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
252;8683487305;392949707;2;1;56897251;66885797;2774308748;10210993;255;4266331438;1499648008;255;162386;1216;40786;55;45;0;0;6;1;1;1;1;6;0;0;0;1;7;0;Fuzzers;1
252;1336660645;2570059814;2;1;71402444;123216797;3967154229;185008125;255;828937626;197746881;255;162913;81167;81746;129;45;0;0;5;1;1;1;1;5;0;0;0;2;5;0;Fuzzers;1
252;3518054199;2146843994;2;1;123749556;153528422;8865517908;220230312;255;4134405368;3771382557;255;151956;80481;71475;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;8138796387;2748349063;2;11;74882636;28308852;5161273419;3164931511;255;3770212799;282351333;255;141144;58747;82397;76;1048;1;13825;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;5422723145;1457996289;2;2;121538111;107763336;7551945352;157835484;255;4131395848;1054912688;255;246033;124782;121251;82;222;1;640;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;8458359375;5827902344;3;2;74362366;107949859;374729076;14487725;255;2449718802;2488416045;255;201758;105034;96724;83;90;0;0;7;1;2;2;2;3;0;0;0;4;3;0;Fuzzers;1
252;3313348145;296658356;31;4;1337902395;21021795;2181179203;8414999;255;2841999187;846254788;255;165615;80174;85441;555;78;0;0;6;1;3;3;3;4;0;0;0;4;4;0;Fuzzers;1
